C,SETP.WORLD,DVD_DUDETAIL,AEMO,PUBLIC,2025/06/10,12:30:34,001749522634750,MONTHLY_ARCHIVE,001749522634750
I,PARTICIPANT_REGISTRATION,DUDETAIL,7,EFFECTIVEDATE,DUID,VERSIONNO,CONNECTIONPOINTID,VOLTLEVEL,REGISTEREDCAPACITY,AGCCAPABILITY,DISPATCHTYPE,MAXCAPACITY,STARTTYPE,NORMALLYONFLAG,PHYSICALDETAILSFLAG,SPINNINGRESERVEFLAG,AUTHORISEDBY,AUTHORISEDDATE,LASTCHANGED,INTERMITTENTFLAG,SEMISCHEDULE_FLAG,MAXRATEOFCHANGEUP,MAXRATEOFCHANGEDOWN,DISPATCHSUBTYPE,ADG_ID,MINCAPACITY,REGISTEREDMINCAPACITY,MAXRATEOFCHANGEUP_LOAD,MAXRATEOFCHANGEDOWN_LOAD,MAXSTORAGECAPACITY,STORAGEIMPORTEFFICIENCYFACTOR,STORAGEEXPORTEFFICIENCYFACTOR,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",POR01,2,SPLN1,66,25,Y,GENERATOR,25,"NOT DISPATCHED",,,Y,BATCH,"1998/11/02 12:11:57","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNUG1,2,SSGA1,132,63,N,GENERATOR,63,FAST,,,N,BATCH,"1998/11/02 12:11:58","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNUG4,2,SSGA4,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:11:58","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",BARCALDN,2,QBCG,132,39,N,GENERATOR,39,FAST,,,N,BATCH,"1998/11/02 12:11:58","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",COLNSNL1,2,QCLX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:11:58","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",COLNSV_3,2,QCVL3,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"1998/11/02 12:11:59","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",COLNSV_4,2,QCVL4,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"1998/11/02 12:11:59","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",COLNSV_5,2,QCVL5,132,60,N,GENERATOR,67,SLOW,,,Y,BATCH,"1998/11/02 12:11:59","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GLADNL1,2,QGLL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:11:59","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GSTONE1,2,QGLD1,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1998/11/02 12:11:59","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GSTONE2,2,QGLD2,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1998/11/02 12:12:00","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GSTONE3,2,QGLD3,132,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1998/11/02 12:12:00","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GSTONE4,2,QGLD4,132,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1998/11/02 12:12:00","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GSTONE5,2,QGLD5,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1998/11/02 12:12:00","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",GSTONE6,2,QGLD6,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1998/11/02 12:12:00","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",MSTUART1,2,QMSP1,132,160,Y,GENERATOR,152,FAST,,,N,BATCH,"1998/11/02 12:12:00","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",MSTUART2,2,QMSP2,132,160,Y,GENERATOR,152,FAST,,,N,BATCH,"1998/11/02 12:12:01","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",YABULU,2,QTYP,132,170,Y,GENERATOR,165,FAST,,,N,BATCH,"1998/11/02 12:12:01","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",APS,2,VAPS,220,150,N,GENERATOR,160,SLOW,,,N,BATCH,"1998/11/02 12:12:01","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",APD01,2,VAPD1,500,215,N,LOAD,300,SLOW,Y,,N,BATCH,"1998/11/02 12:12:01","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",APD02,2,VAPD2,500,255,N,LOAD,300,SLOW,Y,,N,BATCH,"1998/11/02 12:12:01","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",PTH01,2,VPTH1,220,45,N,LOAD,55,SLOW,Y,,N,BATCH,"1998/11/02 12:12:02","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",PTH03,2,VPTH3,220,120,N,LOAD,130,SLOW,Y,,N,BATCH,"1998/11/02 12:12:02","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNOWY1,2,NLTS1,330,3756,Y,GENERATOR,3756,SLOW,,,Y,BATCH,"1998/11/02 12:12:03","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNOWY2,2,NUTS1,330,3756,Y,GENERATOR,3756,SLOW,,,Y,BATCH,"1998/11/02 12:12:03","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNOWY4,2,NMUR3,330,3756,Y,GENERATOR,3756,SLOW,,,Y,BATCH,"1998/11/02 12:12:04","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNOWY5,2,NMUR1,330,3756,Y,GENERATOR,3756,SLOW,,,Y,BATCH,"1998/11/02 12:12:04","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNOWY6,2,NBLW,330,80,N,GENERATOR,100,SLOW,,,Y,BATCH,"1998/11/02 12:12:04","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SNOWYP,2,NMUR,330,600,N,LOAD,600,SLOW,N,,Y,BATCH,"1998/11/02 12:12:04","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",CLOVER1,2,VMBT1,66,12,N,GENERATOR,12,FAST,,,N,BATCH,"1998/11/02 12:12:05","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",CLOVER2,2,VMBT2,66,12,N,GENERATOR,12,FAST,,,N,BATCH,"1998/11/02 12:12:05","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",DARTM1,2,VDPS,220,150,N,GENERATOR,175,FAST,,,Y,BATCH,"1998/11/02 12:12:05","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",EILDON1,2,VEPS1,220,60,N,GENERATOR,60,FAST,,,Y,BATCH,"1998/11/02 12:12:05","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",EILDON2,2,VEPS2,220,60,N,GENERATOR,60,FAST,,,Y,BATCH,"1998/11/02 12:12:05","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",MCKAY1,2,VMKP1,220,48,N,GENERATOR,60,FAST,,,Y,BATCH,"1998/11/02 12:12:06","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",MCKAY2,2,VMKP2,220,48,N,GENERATOR,60,FAST,,,Y,BATCH,"1998/11/02 12:12:06","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",RUBICON,2,VRUB,22,13.55,N,GENERATOR,13.55,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:12:06","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",WKIEWA1,2,VWKP1,220,31,N,GENERATOR,31,FAST,,,N,BATCH,"1998/11/02 12:12:06","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",WKIEWA2,2,VWKP2,220,31,N,GENERATOR,31,FAST,,,N,BATCH,"1998/11/02 12:12:06","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",BARRON-1,2,QBGH1,132,30,N,GENERATOR,33,FAST,,,Y,BATCH,"1998/11/02 12:12:13","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",BARRON-2,2,QBGH2,132,30,N,GENERATOR,33,FAST,,,Y,BATCH,"1998/11/02 12:12:13","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",KAREEYA1,2,QKAH1,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"1998/11/02 12:12:14","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",KAREEYA2,2,QKAH2,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"1998/11/02 12:12:14","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",KAREEYA4,2,QKAH4,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"1998/11/02 12:12:14","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",KARYNL1,2,QKRX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:12:14","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",MACKAYGT,2,QMKG,132,34,N,GENERATOR,34,FAST,,,Y,BATCH,"1998/11/02 12:12:14","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",STAN-2,2,QSTN2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:15","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",STAN-4,2,QSTN4,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:15","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",STANNL1,2,QSTX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:12:15","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TARNL1,2,QTRL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:12:16","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TARONG#1,2,QTRN1,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:16","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TARONG#4,2,QTRN4,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:16","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",PUMP1,2,QWIP1,275,240,Y,LOAD,240,SLOW,N,,Y,BATCH,"1998/11/02 12:12:17","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",PUMP2,2,QWIP2,275,240,Y,LOAD,240,SLOW,N,,Y,BATCH,"1998/11/02 12:12:17","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",W/HOE#1,2,QWIV1,275,250,Y,GENERATOR,312,FAST,,,Y,BATCH,"1998/11/02 12:12:17","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",W/HOE#2,2,QWIV2,275,250,Y,GENERATOR,312,FAST,,,Y,BATCH,"1998/11/02 12:12:17","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRA1,2,STSA1,275,120,Y,GENERATOR,130,SLOW,,,Y,BATCH,"1998/11/02 12:12:18","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRA2,2,STSA2,275,120,Y,GENERATOR,130,SLOW,,,Y,BATCH,"1998/11/02 12:12:18","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRA3,2,STSA3,275,120,Y,GENERATOR,130,SLOW,,,Y,BATCH,"1998/11/02 12:12:18","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRA4,2,STSA4,275,120,Y,GENERATOR,130,SLOW,,,Y,BATCH,"1998/11/02 12:12:18","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRB2,2,STSB2,275,200,Y,GENERATOR,210,SLOW,,,Y,BATCH,"1998/11/02 12:12:19","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRB3,2,STSB3,275,200,Y,GENERATOR,210,SLOW,,,Y,BATCH,"1998/11/02 12:12:19","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRB4,2,STSB4,275,200,Y,GENERATOR,210,SLOW,,,Y,BATCH,"1998/11/02 12:12:19","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",YWPS1,2,VYP21,220,350,Y,GENERATOR,380,SLOW,,,Y,BATCH,"1998/11/02 12:12:20","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",YWPS2,2,VYP22,220,350,Y,GENERATOR,380,SLOW,,,Y,BATCH,"1998/11/02 12:12:20","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",YWPS3,2,VYP23,220,375,Y,GENERATOR,400,SLOW,,,Y,BATCH,"1998/11/02 12:12:20","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",YWPS4,2,VYP24,220,375,Y,GENERATOR,400,SLOW,,,Y,BATCH,"1998/11/02 12:12:20","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALL_A_1,6,QCAA1,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"1998/12/07 15:16:38","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALL_A_2,6,QCAA2,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"1998/12/07 15:16:38","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALL_A_3,6,QCAA3,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALL_A_4,6,QCAA4,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALL_B_1,6,QCAB1,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALL_B_2,6,QCAB2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",CALLNL1,6,QCAX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",MRIDGE,6,QMRP,110,56,N,GENERATOR,56,FAST,,,N,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_A_1,6,QSWA1,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_A_2,6,QSWA2,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_A_3,6,QSWA3,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_A_4,6,QSWA4,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_A_5,6,QSWA5,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_A_6,6,QSWA6,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_B_1,6,QSWB1,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_B_2,6,QSWB2,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_B_3,6,QSWB3,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWAN_B_4,6,QSWB4,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"1998/12/07 15:16:40","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWANNL1,6,QSWX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:41","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SWANNL2,6,QSW1,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:41","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",BHASZINC,6,SBUN,132,22,N,LOAD,22,"NOT DISPATCHED",Y,,N,BATCH,"1998/12/07 15:16:41","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",GB01,6,NBKG1,220,50,N,GENERATOR,50,"NOT DISPATCHED",,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",GB02,6,NBKG1,220,50,N,GENERATOR,50,"NOT DISPATCHED",,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",BROWNMT,6,NBRM,132,4,N,GENERATOR,6,"NOT DISPATCHED",,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",BURRIN,6,NBUK,275,10,N,GENERATOR,12,"NOT DISPATCHED",,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",ER01,6,NEPS1,330,660,Y,GENERATOR,696,SLOW,,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",ER02,6,NEPS2,330,660,Y,GENERATOR,696,SLOW,,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",ER03,6,NEPS3,500,660,Y,GENERATOR,696,SLOW,,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",ER04,6,NEPS4,500,660,Y,GENERATOR,696,SLOW,,,Y,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",ERNL1,6,NEPSL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",HUMENSW,6,NHUM,132,25,N,GENERATOR,50,SLOW,,,Y,BATCH,"1998/12/07 15:16:43","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
